t,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,
140000,0.730826,0.752511, 0.328398,0.268615, 0.740583,0.489609, 0.202238,0.165519, 0.92073,0.549873, 0.684879,0.947912, 0.65357,0.548663, 0.416464,0.784099, 0.498606,0.816247, 0.563177,0.97886, 0.89451,0.123513, 0.852676,0.41594, 0.165589,0.416656, 0.168409,0.416831, 0.417131,0.963642, 0.419877,0.496905, 0.248937,0.555688, 0.887821,0.88756, 0.184209,0.498769, 0.166371,0.704453, 0.198451,0.744979, 0.476554,0.896388, 0.787483,0.47246, 0.98395,0.897331, 0.983886,0.98756, 0.986414,0.215618, 0.32147,0.132496, 0.165672,0.546248, 0.132545,0.456889, 0.546261,0.496548, 1.05755,1.08363, 0.468577,0.845606, 
141000,0.730828,0.752511, 0.328399,0.268616, 0.740585,0.489609, 0.202238,0.165519, 0.920727,0.549873, 0.684881,0.947911, 0.653576,0.54866, 0.416463,0.784098, 0.498606,0.816247, 0.563178,0.978858, 0.89451,0.123514, 0.852671,0.415944, 0.165592,0.416658, 0.168405,0.416832, 0.417131,0.96364, 0.419877,0.496906, 0.248937,0.55569, 0.88781,0.887546, 0.18421,0.498771, 0.166389,0.704475, 0.19845,0.744976, 0.476554,0.896387, 0.787454,0.472471, 0.98394,0.897331, 0.983882,0.987555, 0.986413,0.215619, 0.32147,0.132496, 0.165673,0.546249, 0.132546,0.45689, 0.546263,0.496548, 1.05918,1.0855, 0.468577,0.845607, 
142000,0.730829,0.752511, 0.328399,0.268617, 0.740587,0.489609, 0.202238,0.16552, 0.920725,0.549873, 0.684883,0.947909, 0.653583,0.548656, 0.416463,0.784098, 0.498606,0.816247, 0.563178,0.978857, 0.894509,0.123515, 0.852667,0.415948, 0.165594,0.416659, 0.168402,0.416833, 0.417132,0.963639, 0.419878,0.496907, 0.248936,0.555692, 0.8878,0.887533, 0.184211,0.498773, 0.166406,0.704496, 0.198448,0.744973, 0.476554,0.896387, 0.787426,0.472482, 0.98393,0.897331, 0.983878,0.98755, 0.986413,0.21562, 0.321471,0.132497, 0.165675,0.54625, 0.132547,0.456892, 0.546265,0.496549, 1.0608,1.08737, 0.468577,0.845608, 
143000,0.73083,0.752511, 0.328399,0.268618, 0.740589,0.489609, 0.202239,0.165521, 0.920722,0.549873, 0.684885,0.947908, 0.653589,0.548653, 0.416462,0.784098, 0.498606,0.816248, 0.563178,0.978856, 0.894509,0.123516, 0.852662,0.415952, 0.165597,0.416661, 0.168398,0.416835, 0.417132,0.963637, 0.419878,0.496908, 0.248936,0.555694, 0.88779,0.88752, 0.184212,0.498774, 0.166424,0.704518, 0.198447,0.744971, 0.476554,0.896386, 0.787397,0.472494, 0.98392,0.897331, 0.983874,0.987546, 0.986412,0.215621, 0.321471,0.132498, 0.165676,0.546251, 0.132548,0.456893, 0.546267,0.496549, 1.06242,1.08924, 0.468578,0.84561, 
144000,0.730832,0.752511, 0.3284,0.268618, 0.740591,0.489609, 0.202239,0.165521, 0.920719,0.549874, 0.684887,0.947907, 0.653595,0.548649, 0.416461,0.784098, 0.498606,0.816248, 0.563179,0.978855, 0.894509,0.123517, 0.852658,0.415955, 0.165599,0.416663, 0.168395,0.416836, 0.417133,0.963636, 0.419878,0.496908, 0.248936,0.555696, 0.887779,0.887507, 0.184213,0.498776, 0.166442,0.70454, 0.198445,0.744968, 0.476554,0.896385, 0.787367,0.472505, 0.98391,0.897331, 0.98387,0.987541, 0.986412,0.215622, 0.321471,0.132498, 0.165678,0.546253, 0.13255,0.456895, 0.546269,0.49655, 1.06405,1.09111, 0.468578,0.845611, 
145000,0.730833,0.752511, 0.3284,0.268619, 0.740593,0.489609, 0.202239,0.165522, 0.920717,0.549874, 0.684888,0.947906, 0.653602,0.548645, 0.41646,0.784097, 0.498605,0.816248, 0.563179,0.978854, 0.894509,0.123518, 0.852653,0.415959, 0.165602,0.416664, 0.168391,0.416837, 0.417133,0.963634, 0.419879,0.496909, 0.248935,0.555698, 0.887769,0.887494, 0.184213,0.498778, 0.16646,0.704562, 0.198444,0.744965, 0.476554,0.896384, 0.787338,0.472517, 0.9839,0.897331, 0.983866,0.987537, 0.986411,0.215623, 0.321471,0.132499, 0.16568,0.546254, 0.132551,0.456896, 0.54627,0.49655, 1.06567,1.09298, 0.468578,0.845613, 
146000,0.730835,0.752512, 0.3284,0.26862, 0.740595,0.489608, 0.20224,0.165522, 0.920714,0.549874, 0.68489,0.947904, 0.653608,0.548642, 0.41646,0.784097, 0.498605,0.816248, 0.563179,0.978853, 0.894508,0.123519, 0.852649,0.415963, 0.165605,0.416666, 0.168387,0.416839, 0.417134,0.963633, 0.419879,0.49691, 0.248935,0.5557, 0.887759,0.88748, 0.184214,0.498779, 0.166479,0.704584, 0.198443,0.744963, 0.476555,0.896383, 0.787308,0.472528, 0.98389,0.897331, 0.983862,0.987532, 0.98641,0.215623, 0.321471,0.1325, 0.165681,0.546255, 0.132552,0.456898, 0.546272,0.496551, 1.06729,1.09484, 0.468579,0.845614, 
147000,0.730836,0.752512, 0.328401,0.268621, 0.740598,0.489608, 0.20224,0.165523, 0.920711,0.549874, 0.684892,0.947903, 0.653614,0.548638, 0.416459,0.784097, 0.498605,0.816249, 0.56318,0.978851, 0.894508,0.12352, 0.852644,0.415967, 0.165607,0.416668, 0.168383,0.41684, 0.417134,0.963631, 0.41988,0.496911, 0.248935,0.555702, 0.887748,0.887467, 0.184215,0.498781, 0.166497,0.704606, 0.198441,0.74496, 0.476555,0.896382, 0.787278,0.47254, 0.983879,0.897331, 0.983858,0.987527, 0.98641,0.215624, 0.321472,0.1325, 0.165683,0.546256, 0.132554,0.4569, 0.546274,0.496551, 1.06892,1.09671, 0.468579,0.845615, 
148000,0.730838,0.752512, 0.328401,0.268622, 0.7406,0.489608, 0.202241,0.165523, 0.920708,0.549874, 0.684894,0.947902, 0.653621,0.548634, 0.416458,0.784096, 0.498605,0.816249, 0.56318,0.97885, 0.894508,0.123521, 0.85264,0.415971, 0.16561,0.41667, 0.16838,0.416841, 0.417135,0.963629, 0.41988,0.496912, 0.248935,0.555704, 0.887738,0.887454, 0.184216,0.498783, 0.166515,0.704628, 0.19844,0.744957, 0.476555,0.896381, 0.787248,0.472552, 0.983869,0.89733, 0.983854,0.987522, 0.986409,0.215625, 0.321472,0.132501, 0.165684,0.546258, 0.132555,0.456901, 0.546276,0.496552, 1.07054,1.09858, 0.468579,0.845617, 
149000,0.730839,0.752512, 0.328401,0.268622, 0.740602,0.489608, 0.202241,0.165524, 0.920706,0.549874, 0.684896,0.9479, 0.653627,0.548631, 0.416458,0.784096, 0.498605,0.816249, 0.56318,0.978849, 0.894508,0.123522, 0.852635,0.415975, 0.165613,0.416671, 0.168376,0.416843, 0.417135,0.963628, 0.419881,0.496912, 0.248934,0.555706, 0.887728,0.887441, 0.184217,0.498785, 0.166534,0.704651, 0.198438,0.744954, 0.476555,0.89638, 0.787218,0.472564, 0.983858,0.89733, 0.98385,0.987518, 0.986409,0.215626, 0.321472,0.132502, 0.165686,0.546259, 0.132556,0.456903, 0.546278,0.496552, 1.07216,1.10045, 0.46858,0.845618, 
150000,0.730841,0.752512, 0.328402,0.268623, 0.740604,0.489608, 0.202241,0.165525, 0.920703,0.549874, 0.684897,0.947899, 0.653634,0.548627, 0.416457,0.784096, 0.498605,0.816249, 0.563181,0.978848, 0.894507,0.123523, 0.85263,0.415979, 0.165615,0.416673, 0.168372,0.416844, 0.417136,0.963626, 0.419881,0.496913, 0.248934,0.555708, 0.887717,0.887428, 0.184217,0.498787, 0.166553,0.704674, 0.198437,0.744952, 0.476555,0.896379, 0.787188,0.472576, 0.983848,0.89733, 0.983846,0.987513, 0.986408,0.215627, 0.321472,0.132502, 0.165688,0.54626, 0.132558,0.456905, 0.54628,0.496553, 1.07379,1.10232, 0.46858,0.84562, 
151000,0.730842,0.752512, 0.328402,0.268624, 0.740606,0.489608, 0.202242,0.165525, 0.9207,0.549874, 0.684899,0.947898, 0.65364,0.548623, 0.416456,0.784095, 0.498604,0.81625, 0.563181,0.978847, 0.894507,0.123523, 0.852626,0.415983, 0.165618,0.416675, 0.168368,0.416845, 0.417136,0.963624, 0.419882,0.496914, 0.248934,0.55571, 0.887707,0.887415, 0.184218,0.498788, 0.166572,0.704697, 0.198435,0.744949, 0.476555,0.896378, 0.787157,0.472588, 0.983837,0.89733, 0.983842,0.987508, 0.986407,0.215628, 0.321473,0.132503, 0.165689,0.546262, 0.132559,0.456906, 0.546282,0.496554, 1.07541,1.10419, 0.46858,0.845621, 
152000,0.730844,0.752513, 0.328402,0.268625, 0.740609,0.489608, 0.202242,0.165526, 0.920697,0.549874, 0.684901,0.947896, 0.653647,0.548619, 0.416455,0.784095, 0.498604,0.81625, 0.563181,0.978845, 0.894507,0.123524, 0.852621,0.415986, 0.165621,0.416677, 0.168364,0.416847, 0.417137,0.963623, 0.419882,0.496915, 0.248934,0.555712, 0.887697,0.887401, 0.184219,0.49879, 0.166591,0.70472, 0.198434,0.744946, 0.476555,0.896377, 0.787126,0.4726, 0.983827,0.89733, 0.983838,0.987503, 0.986407,0.215629, 0.321473,0.132504, 0.165691,0.546263, 0.13256,0.456908, 0.546284,0.496554, 1.07703,1.10605, 0.468581,0.845623, 
153000,0.730845,0.752513, 0.328403,0.268626, 0.740611,0.489608, 0.202242,0.165526, 0.920694,0.549875, 0.684903,0.947895, 0.653654,0.548616, 0.416455,0.784095, 0.498604,0.81625, 0.563182,0.978844, 0.894507,0.123525, 0.852616,0.41599, 0.165624,0.416678, 0.16836,0.416848, 0.417137,0.963621, 0.419883,0.496916, 0.248933,0.555714, 0.887687,0.887388, 0.18422,0.498792, 0.16661,0.704743, 0.198432,0.744943, 0.476555,0.896376, 0.787095,0.472612, 0.983816,0.89733, 0.983834,0.987498, 0.986406,0.21563, 0.321473,0.132505, 0.165693,0.546264, 0.132562,0.45691, 0.546286,0.496555, 1.07866,1.10792, 0.468581,0.845624, 
154000,0.730847,0.752513, 0.328403,0.268626, 0.740613,0.489608, 0.202243,0.165527, 0.920692,0.549875, 0.684905,0.947894, 0.65366,0.548612, 0.416454,0.784094, 0.498604,0.81625, 0.563182,0.978843, 0.894506,0.123526, 0.852611,0.415995, 0.165627,0.41668, 0.168356,0.41685, 0.417138,0.963619, 0.419883,0.496917, 0.248933,0.555716, 0.887676,0.887375, 0.184221,0.498794, 0.166629,0.704766, 0.198431,0.74494, 0.476555,0.896376, 0.787064,0.472624, 0.983805,0.897329, 0.98383,0.987493, 0.986406,0.21563, 0.321473,0.132505, 0.165694,0.546266, 0.132563,0.456911, 0.546288,0.496555, 1.08028,1.10979, 0.468581,0.845626, 
155000,0.730848,0.752513, 0.328404,0.268627, 0.740616,0.489608, 0.202243,0.165528, 0.920689,0.549875, 0.684907,0.947892, 0.653667,0.548608, 0.416453,0.784094, 0.498604,0.816251, 0.563182,0.978842, 0.894506,0.123527, 0.852607,0.415999, 0.165629,0.416682, 0.168352,0.416851, 0.417138,0.963618, 0.419884,0.496918, 0.248933,0.555719, 0.887666,0.887362, 0.184221,0.498796, 0.166649,0.70479, 0.198429,0.744937, 0.476555,0.896375, 0.787032,0.472637, 0.983794,0.897329, 0.983825,0.987488, 0.986405,0.215631, 0.321473,0.132506, 0.165696,0.546267, 0.132564,0.456913, 0.54629,0.496556, 1.0819,1.11166, 0.468582,0.845627, 
156000,0.73085,0.752513, 0.328404,0.268628, 0.740618,0.489608, 0.202244,0.165528, 0.920686,0.549875, 0.684909,0.947891, 0.653674,0.548604, 0.416452,0.784094, 0.498604,0.816251, 0.563183,0.97884, 0.894506,0.123528, 0.852602,0.416003, 0.165632,0.416684, 0.168348,0.416852, 0.417139,0.963616, 0.419884,0.496918, 0.248932,0.555721, 0.887656,0.887349, 0.184222,0.498798, 0.166668,0.704814, 0.198428,0.744934, 0.476555,0.896374, 0.787,0.472649, 0.983783,0.897329, 0.983821,0.987483, 0.986404,0.215632, 0.321474,0.132507, 0.165698,0.546268, 0.132566,0.456915, 0.546292,0.496556, 1.08353,1.11353, 0.468582,0.845629, 
157000,0.730851,0.752513, 0.328404,0.268629, 0.74062,0.489608, 0.202244,0.165529, 0.920683,0.549875, 0.684911,0.94789, 0.653681,0.5486, 0.416452,0.784093, 0.498603,0.816251, 0.563183,0.978839, 0.894506,0.123529, 0.852597,0.416007, 0.165635,0.416686, 0.168344,0.416854, 0.417139,0.963614, 0.419885,0.496919, 0.248932,0.555723, 0.887645,0.887335, 0.184223,0.498799, 0.166688,0.704838, 0.198426,0.744932, 0.476556,0.896373, 0.786968,0.472662, 0.983772,0.897329, 0.983817,0.987478, 0.986404,0.215633, 0.321474,0.132507, 0.165699,0.54627, 0.132567,0.456916, 0.546294,0.496557, 1.08515,1.1154, 0.468582,0.84563, 
158000,0.730853,0.752514, 0.328405,0.26863, 0.740623,0.489608, 0.202244,0.165529, 0.92068,0.549875, 0.684913,0.947888, 0.653688,0.548596, 0.416451,0.784093, 0.498603,0.816252, 0.563183,0.978838, 0.894505,0.12353, 0.852592,0.416011, 0.165638,0.416687, 0.16834,0.416855, 0.41714,0.963613, 0.419885,0.49692, 0.248932,0.555725, 0.887635,0.887322, 0.184224,0.498801, 0.166708,0.704862, 0.198425,0.744929, 0.476556,0.896372, 0.786936,0.472674, 0.983761,0.897329, 0.983813,0.987473, 0.986403,0.215634, 0.321474,0.132508, 0.165701,0.546271, 0.132569,0.456918, 0.546296,0.496558, 1.08677,1.11726, 0.468583,0.845632, 
159000,0.730854,0.752514, 0.328405,0.268631, 0.740625,0.489608, 0.202245,0.16553, 0.920677,0.549875, 0.684915,0.947887, 0.653695,0.548592, 0.41645,0.784093, 0.498603,0.816252, 0.563184,0.978836, 0.894505,0.123531, 0.852587,0.416015, 0.165641,0.416689, 0.168336,0.416857, 0.417141,0.963611, 0.419886,0.496921, 0.248932,0.555727, 0.887625,0.887309, 0.184225,0.498803, 0.166728,0.704886, 0.198423,0.744926, 0.476556,0.896371, 0.786904,0.472687, 0.98375,0.897329, 0.983808,0.987468, 0.986402,0.215635, 0.321474,0.132509, 0.165703,0.546273, 0.13257,0.45692, 0.546298,0.496558, 1.0884,1.11913, 0.468583,0.845633, 
160000,0.730856,0.752514, 0.328406,0.268631, 0.740627,0.489608, 0.202245,0.165531, 0.920674,0.549876, 0.684917,0.947885, 0.653702,0.548588, 0.416449,0.784092, 0.498603,0.816252, 0.563184,0.978835, 0.894505,0.123532, 0.852582,0.416019, 0.165644,0.416691, 0.168332,0.416858, 0.417141,0.963609, 0.419886,0.496922, 0.248931,0.55573, 0.887615,0.887296, 0.184226,0.498805, 0.166748,0.70491, 0.198421,0.744923, 0.476556,0.89637, 0.786871,0.4727, 0.983739,0.897329, 0.983804,0.987462, 0.986402,0.215636, 0.321475,0.13251, 0.165705,0.546274, 0.132571,0.456922, 0.5463,0.496559, 1.09002,1.121, 0.468583,0.845635, 
161000,0.730857,0.752514, 0.328406,0.268632, 0.74063,0.489608, 0.202246,0.165531, 0.920671,0.549876, 0.684919,0.947884, 0.653709,0.548584, 0.416448,0.784092, 0.498603,0.816252, 0.563184,0.978834, 0.894505,0.123533, 0.852577,0.416023, 0.165647,0.416693, 0.168328,0.41686, 0.417142,0.963607, 0.419887,0.496923, 0.248931,0.555732, 0.887605,0.887283, 0.184227,0.498807, 0.166768,0.704935, 0.19842,0.74492, 0.476556,0.896369, 0.786838,0.472713, 0.983728,0.897328, 0.9838,0.987457, 0.986401,0.215637, 0.321475,0.13251, 0.165706,0.546275, 0.132573,0.456923, 0.546302,0.496559, 1.09164,1.12287, 0.468584,0.845636, 
162000,0.730859,0.752514, 0.328406,0.268633, 0.740632,0.489608, 0.202246,0.165532, 0.920668,0.549876, 0.684921,0.947882, 0.653716,0.54858, 0.416448,0.784092, 0.498602,0.816253, 0.563185,0.978833, 0.894504,0.123534, 0.852572,0.416028, 0.16565,0.416695, 0.168323,0.416861, 0.417142,0.963606, 0.419887,0.496924, 0.248931,0.555734, 0.887594,0.887269, 0.184227,0.498809, 0.166788,0.70496, 0.198418,0.744917, 0.476556,0.896368, 0.786805,0.472726, 0.983716,0.897328, 0.983795,0.987452, 0.9864,0.215638, 0.321475,0.132511, 0.165708,0.546277, 0.132574,0.456925, 0.546304,0.49656, 1.09327,1.12474, 0.468584,0.845638, 
163000,0.730861,0.752515, 0.328407,0.268634, 0.740635,0.489608, 0.202246,0.165533, 0.920665,0.549876, 0.684923,0.947881, 0.653723,0.548576, 0.416447,0.784091, 0.498602,0.816253, 0.563185,0.978831, 0.894504,0.123535, 0.852567,0.416032, 0.165653,0.416697, 0.168319,0.416862, 0.417143,0.963604, 0.419888,0.496925, 0.24893,0.555736, 0.887584,0.887256, 0.184228,0.498811, 0.166809,0.704984, 0.198417,0.744914, 0.476556,0.896367, 0.786772,0.472739, 0.983705,0.897328, 0.983791,0.987447, 0.9864,0.215639, 0.321475,0.132512, 0.16571,0.546278, 0.132576,0.456927, 0.546306,0.496561, 1.09489,1.12661, 0.468584,0.845639, 
164000,0.730862,0.752515, 0.328407,0.268635, 0.740637,0.489608, 0.202247,0.165533, 0.920662,0.549876, 0.684925,0.94788, 0.65373,0.548572, 0.416446,0.784091, 0.498602,0.816253, 0.563185,0.97883, 0.894504,0.123537, 0.852562,0.416036, 0.165656,0.416699, 0.168315,0.416864, 0.417143,0.963602, 0.419888,0.496926, 0.24893,0.555739, 0.887574,0.887243, 0.184229,0.498813, 0.166829,0.70501, 0.198415,0.744911, 0.476556,0.896366, 0.786738,0.472752, 0.983693,0.897328, 0.983786,0.987441, 0.986399,0.21564, 0.321475,0.132513, 0.165712,0.54628, 0.132577,0.456929, 0.546308,0.496561, 1.09651,1.12847, 0.468585,0.845641, 
165000,0.730864,0.752515, 0.328407,0.268636, 0.740639,0.489608, 0.202247,0.165534, 0.920659,0.549876, 0.684927,0.947878, 0.653737,0.548568, 0.416445,0.784091, 0.498602,0.816253, 0.563186,0.978829, 0.894504,0.123538, 0.852557,0.416041, 0.165659,0.416701, 0.168311,0.416865, 0.417144,0.9636, 0.419889,0.496926, 0.24893,0.555741, 0.887564,0.88723, 0.18423,0.498815, 0.16685,0.705035, 0.198413,0.744908, 0.476556,0.896365, 0.786704,0.472765, 0.983682,0.897328, 0.983782,0.987436, 0.986398,0.215641, 0.321476,0.132513, 0.165714,0.546281, 0.132579,0.45693, 0.54631,0.496562, 1.09814,1.13034, 0.468585,0.845643, 
166000,0.730865,0.752515, 0.328408,0.268637, 0.740642,0.489608, 0.202248,0.165534, 0.920656,0.549876, 0.684929,0.947877, 0.653745,0.548564, 0.416444,0.78409, 0.498602,0.816254, 0.563186,0.978827, 0.894503,0.123539, 0.852551,0.416045, 0.165662,0.416703, 0.168306,0.416867, 0.417144,0.963599, 0.419889,0.496927, 0.24893,0.555743, 0.887553,0.887217, 0.184231,0.498817, 0.166871,0.70506, 0.198412,0.744904, 0.476556,0.896364, 0.78667,0.472779, 0.98367,0.897327, 0.983777,0.987431, 0.986398,0.215642, 0.321476,0.132514, 0.165715,0.546283, 0.13258,0.456932, 0.546312,0.496563, 1.09976,1.13221, 0.468585,0.845644, 
167000,0.730867,0.752515, 0.328408,0.268638, 0.740644,0.489608, 0.202248,0.165535, 0.920653,0.549876, 0.684931,0.947875, 0.653752,0.54856, 0.416444,0.78409, 0.498601,0.816254, 0.563186,0.978826, 0.894503,0.12354, 0.852546,0.416049, 0.165665,0.416705, 0.168302,0.416868, 0.417145,0.963597, 0.41989,0.496928, 0.248929,0.555745, 0.887543,0.887203, 0.184232,0.498819, 0.166892,0.705086, 0.19841,0.744901, 0.476557,0.896363, 0.786636,0.472792, 0.983658,0.897327, 0.983773,0.987425, 0.986397,0.215643, 0.321476,0.132515, 0.165717,0.546284, 0.132582,0.456934, 0.546314,0.496563, 1.10138,1.13408, 0.468586,0.845646, 
168000,0.730869,0.752515, 0.328409,0.268638, 0.740647,0.489608, 0.202248,0.165536, 0.92065,0.549877, 0.684933,0.947874, 0.653759,0.548556, 0.416443,0.784089, 0.498601,0.816254, 0.563187,0.978825, 0.894503,0.123541, 0.852541,0.416054, 0.165668,0.416707, 0.168297,0.41687, 0.417146,0.963595, 0.41989,0.496929, 0.248929,0.555748, 0.887533,0.88719, 0.184233,0.498821, 0.166913,0.705111, 0.198408,0.744898, 0.476557,0.896361, 0.786602,0.472806, 0.983647,0.897327, 0.983768,0.98742, 0.986396,0.215644, 0.321476,0.132516, 0.165719,0.546286, 0.132583,0.456936, 0.546316,0.496564, 1.103,1.13595, 0.468586,0.845647, 
169000,0.73087,0.752516, 0.328409,0.268639, 0.740649,0.489608, 0.202249,0.165536, 0.920647,0.549877, 0.684935,0.947872, 0.653767,0.548551, 0.416442,0.784089, 0.498601,0.816255, 0.563187,0.978823, 0.894503,0.123542, 0.852536,0.416058, 0.165671,0.416709, 0.168293,0.416871, 0.417146,0.963593, 0.419891,0.49693, 0.248929,0.55575, 0.887523,0.887177, 0.184234,0.498823, 0.166934,0.705137, 0.198407,0.744895, 0.476557,0.89636, 0.786567,0.472819, 0.983635,0.897327, 0.983764,0.987414, 0.986396,0.215645, 0.321477,0.132516, 0.165721,0.546287, 0.132585,0.456938, 0.546319,0.496564, 1.10463,1.13782, 0.468587,0.845649, 
170000,0.730872,0.752516, 0.32841,0.26864, 0.740652,0.489608, 0.202249,0.165537, 0.920643,0.549877, 0.684937,0.947871, 0.653774,0.548547, 0.416441,0.784089, 0.498601,0.816255, 0.563187,0.978822, 0.894502,0.123543, 0.85253,0.416063, 0.165675,0.416711, 0.168288,0.416873, 0.417147,0.963591, 0.419892,0.496931, 0.248928,0.555753, 0.887513,0.887164, 0.184235,0.498825, 0.166956,0.705163, 0.198405,0.744892, 0.476557,0.896359, 0.786532,0.472833, 0.983623,0.897327, 0.983759,0.987409, 0.986395,0.215646, 0.321477,0.132517, 0.165723,0.546289, 0.132586,0.45694, 0.546321,0.496565, 1.10625,1.13968, 0.468587,0.845651, 
171000,0.730874,0.752516, 0.32841,0.268641, 0.740655,0.489607, 0.20225,0.165538, 0.92064,0.549877, 0.684939,0.947869, 0.653781,0.548543, 0.41644,0.784088, 0.498601,0.816255, 0.563188,0.97882, 0.894502,0.123544, 0.852525,0.416067, 0.165678,0.416713, 0.168284,0.416874, 0.417147,0.963589, 0.419892,0.496932, 0.248928,0.555755, 0.887503,0.887151, 0.184236,0.498827, 0.166977,0.705189, 0.198403,0.744889, 0.476557,0.896358, 0.786497,0.472847, 0.983611,0.897327, 0.983755,0.987403, 0.986394,0.215647, 0.321477,0.132518, 0.165725,0.54629, 0.132588,0.456942, 0.546323,0.496566, 1.10787,1.14155, 0.468587,0.845652, 
172000,0.730875,0.752516, 0.32841,0.268642, 0.740657,0.489607, 0.20225,0.165538, 0.920637,0.549877, 0.684941,0.947868, 0.653789,0.548539, 0.416439,0.784088, 0.4986,0.816255, 0.563188,0.978819, 0.894502,0.123545, 0.85252,0.416072, 0.165681,0.416715, 0.168279,0.416876, 0.417148,0.963587, 0.419893,0.496933, 0.248928,0.555757, 0.887492,0.887137, 0.184236,0.498829, 0.166999,0.705216, 0.198402,0.744885, 0.476557,0.896357, 0.786462,0.472861, 0.983599,0.897326, 0.98375,0.987398, 0.986393,0.215648, 0.321477,0.132519, 0.165727,0.546292, 0.132589,0.456943, 0.546325,0.496566, 1.1095,1.14342, 0.468588,0.845654, 
173000,0.730877,0.752516, 0.328411,0.268643, 0.74066,0.489607, 0.20225,0.165539, 0.920634,0.549877, 0.684943,0.947866, 0.653796,0.548534, 0.416438,0.784088, 0.4986,0.816256, 0.563189,0.978818, 0.894501,0.123546, 0.852514,0.416076, 0.165684,0.416717, 0.168275,0.416878, 0.417148,0.963586, 0.419893,0.496934, 0.248927,0.55576, 0.887482,0.887124, 0.184237,0.498831, 0.167021,0.705242, 0.1984,0.744882, 0.476557,0.896356, 0.786426,0.472875, 0.983587,0.897326, 0.983745,0.987392, 0.986393,0.215649, 0.321478,0.13252, 0.165728,0.546293, 0.132591,0.456945, 0.546327,0.496567, 1.11112,1.14529, 0.468588,0.845656, 
174000,0.730879,0.752517, 0.328411,0.268644, 0.740662,0.489607, 0.202251,0.16554, 0.920631,0.549877, 0.684945,0.947865, 0.653804,0.54853, 0.416438,0.784087, 0.4986,0.816256, 0.563189,0.978816, 0.894501,0.123547, 0.852509,0.416081, 0.165688,0.416719, 0.16827,0.416879, 0.417149,0.963584, 0.419894,0.496935, 0.248927,0.555762, 0.887472,0.887111, 0.184238,0.498833, 0.167043,0.705269, 0.198398,0.744879, 0.476557,0.896355, 0.786391,0.472889, 0.983575,0.897326, 0.983741,0.987386, 0.986392,0.21565, 0.321478,0.13252, 0.16573,0.546295, 0.132592,0.456947, 0.546329,0.496568, 1.11274,1.14716, 0.468588,0.845657, 
175000,0.730881,0.752517, 0.328412,0.268645, 0.740665,0.489607, 0.202251,0.165541, 0.920627,0.549878, 0.684948,0.947863, 0.653812,0.548526, 0.416437,0.784087, 0.4986,0.816256, 0.563189,0.978815, 0.894501,0.123548, 0.852504,0.416085, 0.165691,0.416721, 0.168265,0.416881, 0.41715,0.963582, 0.419894,0.496936, 0.248927,0.555764, 0.887462,0.887098, 0.184239,0.498835, 0.167065,0.705296, 0.198397,0.744876, 0.476557,0.896354, 0.786355,0.472903, 0.983562,0.897326, 0.983736,0.987381, 0.986391,0.215651, 0.321478,0.132521, 0.165732,0.546296, 0.132594,0.456949, 0.546332,0.496568, 1.11437,1.14902, 0.468589,0.845659, 
176000,0.730882,0.752517, 0.328412,0.268646, 0.740668,0.489607, 0.202252,0.165541, 0.920624,0.549878, 0.68495,0.947861, 0.653819,0.548521, 0.416436,0.784087, 0.4986,0.816257, 0.56319,0.978813, 0.894501,0.12355, 0.852498,0.41609, 0.165694,0.416723, 0.16826,0.416882, 0.41715,0.96358, 0.419895,0.496937, 0.248926,0.555767, 0.887452,0.887084, 0.18424,0.498837, 0.167087,0.705323, 0.198395,0.744872, 0.476557,0.896353, 0.786318,0.472917, 0.98355,0.897326, 0.983731,0.987375, 0.986391,0.215652, 0.321478,0.132522, 0.165734,0.546298, 0.132595,0.456951, 0.546334,0.496569, 1.11599,1.15089, 0.468589,0.845661, 
